,sentence,label_tec
11880,Additional methods include use of sleep timers or loops within malware code to avoid operating within a temporary sandbox.,T1497
11881,CHOPSTICK  includes runtime checks to identify an analysis environment and prevent execution on it.,T1497
11882,Some versions of CozyCar will check to ensure it is not being executed inside a virtual machine or a known malware analysis sandbox environment.,T1497
11883,"If it detects that it is, it will exit.",T1497
11884,StoneDrill has used several anti-emulation techniques to prevent automated analysis by emulators or sandboxes.,T1497
11885,Agent Tesla has he ability to perform anti-sandboxing and anti-virtualization checks.,T1497
11886,"Metamorfo has embedded a ""vmdetect.exe"" executable to identify virtual machines at the beginning of execution.",T1497
11887,RTM can detect if it is running within a sandbox or other virtualized analysis environment.,T1497
11888,Carberp has removed various hooks before installing the trojan or bootkit to evade sandbox analysis or other analysis software.,T1497
11889,Hancitor has used a macro to check that an ActiveDocument shape object in the lure message is present.,T1497
11890,"If this object is not found, the macro will exit without downloading additional payloads.",T1497
11891,Bazar can attempt to overload sandbox analysis by sending 1550 calls to printf.,T1497
11892,Egregor has used multiple anti-analysis and anti-sandbox techniques to prevent automated analysis by sandboxes.,T1497
11893,Bisonal checks if the malware was executed within a VMware environment.,T1497
11894,Lucifer can crash a debugger by passing a format string to OutputDebugStringA.,T1497
11895,HAWKBALL has methods to check if the process the malware uses is being debugged.,T1497
11896,Darkhotel malware has employed just-in-time decryption of strings to evade sandbox detection.,T1497
11897,The White Company has performed anti-analysis checks to determine if its malware was in a debugging environment.,T1497
11898,Adversaries may abuse Visual Basic  for execution.,T1059
11899,VB is a programming language created by Microsoft with interoperability with many Windows technologies such as Component Object Model and the Native API through the Windows API.,T1059
11900,"Although tagged as legacy with no planned future evolutions, VB is integrated and supported in the .NET Framework and cross-platform .NET Core.",T1059
11901,"Derivative languages based on VB have also been created, such as Visual Basic for Applications  and VBScript.",T1059
11902,"VBA is an event-driven programming language built into Microsoft Office, as well as several third-party applications.",T1059
11903,VBA enables documents to contain macros used to automate the execution of tasks and other functionality on the host.,T1059
11904,VBScript is a default scripting language on Windows hosts and can also be used in place of JavaScript on HTML Application  webpages served to Internet Explorer .,T1059
11905,Adversaries may use VB payloads to execute malicious commands.,T1059
11906,Common malicious usage includes automating execution of behaviors with VBScript or embedding VBA content into Spearphishing Attachment payloads.,T1059
11907,Bisonal's dropper creates VBS scripts on the victim’s machine.,T1059
11908,QUADAGENT uses VBScripts.,T1059
11909,TYPEFRAME has used a malicious Word document for delivery with VBA macros for execution.,T1059
11910,Exaramel for Windows has a command to execute VBS scripts on the victim’s machine.,T1059
11911,POWERSTATS can use VBScript  code for execution.,T1059
11912,OopsIE creates and uses a VBScript as part of its persistent execution.,T1059
